epoch,train_loss,train_mse,train_fc_loss,train_protein_corr_loss,balanced_val_rmse,balanced_val_delta_pcc
1,0.9501282864428581,0.7553134573266861,0.812917782905254,0.6442206286369486,0.7957810610532761,0.19025779319715422
2,0.6988647985965648,0.5234670467833256,0.7767691244470313,0.3998156443555304,0.6355325281620026,0.2328782228455609
3,0.556155560498542,0.39314217453307293,0.7405255741261422,0.2966254049159111,0.5734014958143234,0.26070549798331455
4,0.48608366923129304,0.33099549818546214,0.7119566290936572,0.2522301711934678,0.5351504981517792,0.2884987352426115
5,0.4488874483615794,0.29900473229428554,0.6914180326969066,0.23015180420368275,0.5165322870016098,0.30055385807243534
6,0.4215887252320635,0.2758921283356687,0.6747299039617498,0.21305587063444423,0.5001714378595352,0.3163857549555182
7,0.40846678614616394,0.2648970776415886,0.6658074855804443,0.20610712310101123,0.49267346411943436,0.3248439655823174
8,0.39555038353230093,0.2544168639690318,0.6555988065739895,0.19814457031006508,0.48417503386735916,0.3316154745213606
9,0.3896023795959797,0.24997753507279336,0.6489842927202265,0.1943847397540478,0.4838259369134903,0.3300115228879533
10,0.38209972356228117,0.24360657023622634,0.6445278538034317,0.18951930771482753,0.4739062637090683,0.343338077538238
11,0.3800997734069824,0.2425301693221356,0.6399534370036836,0.18931238067911027,0.4726986363530159,0.3451983190008429
12,0.37458588341449167,0.2380737380144444,0.6355485345454926,0.185760756756397,0.4699604660272598,0.3502238077186649
13,0.37071750645941876,0.23481562194672037,0.6333343703696068,0.18238902726071946,0.4684549793601036,0.35129103128016437
14,0.3658996268789819,0.23077875819612056,0.6299982882560567,0.18011357302361347,0.4670848324894905,0.35425223391554594
15,0.36088526248931885,0.22666219384112257,0.6263650566973584,0.17665149683647968,0.46633319556713104,0.35263823770606273
16,0.3613108561394062,0.2274926783556634,0.6243400028411378,0.17664320925448804,0.4637940004467964,0.35446636168164203
17,0.3572253261474853,0.22417040930149404,0.6209076655671951,0.17508401896091216,0.46216636151075363,0.3575490800783825
18,0.35830860632531186,0.22520155538903905,0.6213207802873977,0.17447880861607004,0.46300897747278214,0.35831490151648654
19,0.35299589532486936,0.22052888413693042,0.6188531175572821,0.1715227504994007,0.4585697650909424,0.364192291338055
20,0.3519098232401178,0.2197663717447443,0.617328295048247,0.17113181377979034,0.4611896127462387,0.36091873282067927
21,0.3498486667237383,0.21836757184343136,0.6144624720228479,0.16933112702471145,0.4603378474712372,0.36112833499585745
22,0.34956790158089174,0.2186627692364632,0.6114145212985099,0.17001077469359052,0.4577201157808304,0.36226006594641846
23,0.34572984500134246,0.2155886175150567,0.6083564821709978,0.1669446382116764,0.45615945011377335,0.36599853551766126
24,0.34563233433885776,0.21554384523249687,0.6080511275758135,0.16711410943498003,0.45269301533699036,0.36835740826862495
25,0.3401190270768835,0.21067573859336527,0.6056814523453408,0.16367391576158238,0.4514186754822731,0.3711782178760399
26,0.33999294549860853,0.21089942658201177,0.6038962704070071,0.1638172078639903,0.45380835980176926,0.3665689556558212
27,0.34117394368699255,0.2121917561013648,0.6031273489302778,0.16466826073666838,0.4542113170027733,0.36723619779349753
28,0.3372932450568422,0.2088585784460636,0.6010228192552607,0.1621287173413216,0.45256057381629944,0.3697018590836726
29,0.3343536986949596,0.20650366677882823,0.5986366665109675,0.15996011013680317,0.4509665369987488,0.3728383912138293
30,0.3352015773032574,0.2072433236431568,0.5988853282116829,0.1611463097815818,0.45125382393598557,0.3707350775027397
31,0.3349402185450209,0.20705843637598323,0.5987336394634653,0.160193384961879,0.45078182965517044,0.37168336649207645
32,0.33202373474202257,0.20460445766753338,0.5968222732239581,0.15860237593346455,0.44954633712768555,0.37414226533658346
33,0.3323997271821854,0.20520699499769413,0.5955350437062852,0.15920223961485194,0.4484883323311806,0.375390445891438
34,0.3297493559248904,0.2028984763520829,0.5942171672557263,0.15765704753551077,0.4500633776187897,0.3733977349412615
35,0.3294958725888678,0.20305740167485906,0.5921978658818184,0.15748383009687383,0.4487147033214569,0.3755150618419195
36,0.32960637072299387,0.2028354878755326,0.5938041615993419,0.15770159249610088,0.44492800533771515,0.3799919708630817
37,0.32964995249788814,0.20324615246437966,0.5917855146083426,0.15845140878190386,0.4510076269507408,0.3706644768135954
38,0.32498376103157695,0.1994338796493855,0.5884720886007269,0.1546141505241394,0.446189321577549,0.37784446378055453
39,0.3261628981600416,0.20065110985268939,0.5880744863063732,0.1554519622883898,0.4470570310950279,0.378294234259409
40,0.3242222121421327,0.19881425544302514,0.5879347032689034,0.15393211232854964,0.4417802542448044,0.38484148586365796
41,0.32214154968870445,0.1973577338330289,0.5851151778342876,0.15273257012062885,0.4432985782623291,0.38094837566607226
42,0.3229132421473239,0.1979552130115793,0.585747058087207,0.15369946144996804,0.4438074305653572,0.38095785976596364
43,0.3207716383832566,0.1963507967426422,0.5833632362649795,0.1524890306148123,0.44515085220336914,0.37978259287634375
